[INFO ] 2019-07-25T07:40:36,482Z [main] cliutils.CliWrapperBase.call - Application Args: generate-node-info
[INFO ] 2019-07-25T07:41:06,739Z [main] liquibase.info - master.changelog.json: migration/node-core.changelog-pkey.xml::non-clustered_pk-2::R3.Corda: Skipping changeSet migration/node-core.changelog-pkey.xml::non-clustered_pk-2::R3.Corda due to validation error(s): clustered is not allowed on h2
[INFO ] 2019-07-25T07:41:06,766Z [main] liquibase.info - master.changelog.json: migration/node-core.changelog-pkey.xml::non-clustered_pk-3::R3.Corda: Skipping changeSet migration/node-core.changelog-pkey.xml::non-clustered_pk-3::R3.Corda due to validation error(s): clustered is not allowed on h2
[INFO ] 2019-07-25T07:41:06,766Z [main] liquibase.info - master.changelog.json: migration/node-core.changelog-pkey.xml::non-clustered_pk-4::R3.Corda: Skipping changeSet migration/node-core.changelog-pkey.xml::non-clustered_pk-4::R3.Corda due to validation error(s): clustered is not allowed on h2
[INFO ] 2019-07-25T07:41:06,767Z [main] liquibase.info - master.changelog.json: migration/node-core.changelog-pkey.xml::non-clustered_pk-5::R3.Corda: Skipping changeSet migration/node-core.changelog-pkey.xml::non-clustered_pk-5::R3.Corda due to validation error(s): clustered is not allowed on h2
[INFO ] 2019-07-25T07:41:06,767Z [main] liquibase.info - master.changelog.json: migration/node-core.changelog-pkey.xml::non-clustered_pk-6::R3.Corda: Skipping changeSet migration/node-core.changelog-pkey.xml::non-clustered_pk-6::R3.Corda due to validation error(s): clustered is not allowed on h2
[INFO ] 2019-07-25T07:41:06,767Z [main] liquibase.info - master.changelog.json: migration/node-core.changelog-pkey.xml::non-clustered_pk-7::R3.Corda: Skipping changeSet migration/node-core.changelog-pkey.xml::non-clustered_pk-7::R3.Corda due to validation error(s): clustered is not allowed on h2
[INFO ] 2019-07-25T07:41:06,770Z [main] liquibase.info - master.changelog.json: migration/node-notary.changelog-pkey.xml::non-clustered_pk-notary_state::R3.Corda: Skipping changeSet migration/node-notary.changelog-pkey.xml::non-clustered_pk-notary_state::R3.Corda due to validation error(s): clustered is not allowed on h2
[INFO ] 2019-07-25T07:41:06,775Z [main] liquibase.info - master.changelog.json: migration/common.changelog-init.xml::1511451595465-1.1::R3.Corda: Sequence hibernate_sequence created
[INFO ] 2019-07-25T07:41:06,776Z [main] liquibase.info - master.changelog.json: migration/common.changelog-init.xml::1511451595465-1.1::R3.Corda: ChangeSet migration/common.changelog-init.xml::1511451595465-1.1::R3.Corda ran successfully in 4ms
[INFO ] 2019-07-25T07:41:06,864Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-22::R3.Corda: Table vault_fungible_states created
[INFO ] 2019-07-25T07:41:06,865Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-22::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-22::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:06,909Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-23::R3.Corda: Table vault_fungible_states_parts created
[INFO ] 2019-07-25T07:41:06,909Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-23::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-23::R3.Corda ran successfully in 32ms
[INFO ] 2019-07-25T07:41:06,914Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-24::R3.Corda: Table vault_linear_states created
[INFO ] 2019-07-25T07:41:06,914Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-24::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-24::R3.Corda ran successfully in 3ms
[INFO ] 2019-07-25T07:41:06,919Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-25::R3.Corda: Table vault_linear_states_parts created
[INFO ] 2019-07-25T07:41:06,919Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-25::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-25::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:06,924Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-26::R3.Corda: Table vault_states created
[INFO ] 2019-07-25T07:41:06,924Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-26::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-26::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:06,928Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-27::R3.Corda: Table vault_transaction_notes created
[INFO ] 2019-07-25T07:41:06,929Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-27::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-27::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:06,940Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-47::R3.Corda: Primary key added to vault_fungible_states (output_index, transaction_id)
[INFO ] 2019-07-25T07:41:06,940Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-47::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-47::R3.Corda ran successfully in 6ms
[INFO ] 2019-07-25T07:41:07,024Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-48::R3.Corda: Primary key added to vault_linear_states (output_index, transaction_id)
[INFO ] 2019-07-25T07:41:07,024Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-48::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-48::R3.Corda ran successfully in 3ms
[INFO ] 2019-07-25T07:41:07,036Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-49::R3.Corda: Primary key added to vault_states (output_index, transaction_id)
[INFO ] 2019-07-25T07:41:07,037Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-49::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-49::R3.Corda ran successfully in 10ms
[INFO ] 2019-07-25T07:41:07,048Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-50::R3.Corda: Primary key added to vault_transaction_notes (seq_no)
[INFO ] 2019-07-25T07:41:07,048Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-50::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-50::R3.Corda ran successfully in 8ms
[INFO ] 2019-07-25T07:41:07,057Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-53::R3.Corda: Index external_id_index created
[INFO ] 2019-07-25T07:41:07,058Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-53::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-53::R3.Corda ran successfully in 4ms
[INFO ] 2019-07-25T07:41:07,066Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-55::R3.Corda: Index lock_id_idx created
[INFO ] 2019-07-25T07:41:07,068Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-55::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-55::R3.Corda ran successfully in 7ms
[INFO ] 2019-07-25T07:41:07,073Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-58::R3.Corda: Index state_status_idx created
[INFO ] 2019-07-25T07:41:07,073Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-58::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-58::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:07,139Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-59::R3.Corda: Index transaction_id_index created
[INFO ] 2019-07-25T07:41:07,140Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-59::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-59::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:07,151Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-60::R3.Corda: Index uuid_index created
[INFO ] 2019-07-25T07:41:07,151Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-60::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-60::R3.Corda ran successfully in 9ms
[INFO ] 2019-07-25T07:41:07,164Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-64::R3.Corda: Foreign key constraint added to vault_fungible_states_parts (output_index,transaction_id)
[INFO ] 2019-07-25T07:41:07,164Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-64::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-64::R3.Corda ran successfully in 10ms
[INFO ] 2019-07-25T07:41:07,172Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-65::R3.Corda: Foreign key constraint added to vault_linear_states_parts (output_index,transaction_id)
[INFO ] 2019-07-25T07:41:07,173Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-init.xml::1511451595465-65::R3.Corda: ChangeSet migration/vault-schema.changelog-init.xml::1511451595465-65::R3.Corda ran successfully in 7ms
[INFO ] 2019-07-25T07:41:07,175Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda: Data deleted from vault_fungible_states_parts
[INFO ] 2019-07-25T07:41:07,175Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda: Data deleted from vault_fungible_states
[INFO ] 2019-07-25T07:41:07,176Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda: Data deleted from vault_linear_states_parts
[INFO ] 2019-07-25T07:41:07,176Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda: Data deleted from vault_linear_states
[INFO ] 2019-07-25T07:41:07,176Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda: Data deleted from vault_states
[INFO ] 2019-07-25T07:41:07,176Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda: Data deleted from vault_transaction_notes
[INFO ] 2019-07-25T07:41:07,176Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda: ChangeSet migration/vault-schema.changelog-v3.xml::clean_vault::R3.Corda ran successfully in 1ms
[INFO ] 2019-07-25T07:41:07,256Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Null constraint has been added to vault_fungible_states.quantity
[INFO ] 2019-07-25T07:41:07,259Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Null constraint has been added to vault_states.contract_state_class_name
[INFO ] 2019-07-25T07:41:07,261Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Null constraint has been added to vault_states.notary_name
[INFO ] 2019-07-25T07:41:07,264Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Null constraint has been added to vault_states.recorded_timestamp
[INFO ] 2019-07-25T07:41:07,267Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Index state_status_idx dropped from table vault_states
[INFO ] 2019-07-25T07:41:07,270Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Index lock_id_idx dropped from table vault_states
[INFO ] 2019-07-25T07:41:07,271Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Null constraint has been added to vault_states.state_status
[INFO ] 2019-07-25T07:41:07,274Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Index state_status_idx created
[INFO ] 2019-07-25T07:41:07,276Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Index lock_id_idx created
[INFO ] 2019-07-25T07:41:07,277Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Index transaction_id_index dropped from table vault_transaction_notes
[INFO ] 2019-07-25T07:41:07,279Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Null constraint has been added to vault_transaction_notes.note
[INFO ] 2019-07-25T07:41:07,280Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Null constraint has been added to vault_transaction_notes.transaction_id
[INFO ] 2019-07-25T07:41:07,284Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: Index transaction_id_index created
[INFO ] 2019-07-25T07:41:07,284Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v4.xml::nullability::R3.Corda: ChangeSet migration/vault-schema.changelog-v4.xml::nullability::R3.Corda ran successfully in 104ms
[INFO ] 2019-07-25T07:41:07,413Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v5.xml::add_relevancy_status_column::R3.Corda: Columns relevancy_status(INT) added to vault_states
[INFO ] 2019-07-25T07:41:07,414Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v5.xml::add_relevancy_status_column::R3.Corda: Data updated in vault_states
[INFO ] 2019-07-25T07:41:07,460Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v5.xml::add_relevancy_status_column::R3.Corda: Null constraint has been added to vault_states.relevancy_status
[INFO ] 2019-07-25T07:41:07,461Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v5.xml::add_relevancy_status_column::R3.Corda: ChangeSet migration/vault-schema.changelog-v5.xml::add_relevancy_status_column::R3.Corda ran successfully in 81ms
[INFO ] 2019-07-25T07:41:07,544Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v6.xml::add_is_constraint_information_columns::R3.Corda: Columns constraint_type(INT) added to vault_states
[INFO ] 2019-07-25T07:41:07,691Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v6.xml::add_is_constraint_information_columns::R3.Corda: Columns constraint_data(varbinary(563)) added to vault_states
[INFO ] 2019-07-25T07:41:07,691Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v6.xml::add_is_constraint_information_columns::R3.Corda: ChangeSet migration/vault-schema.changelog-v6.xml::add_is_constraint_information_columns::R3.Corda ran successfully in 224ms
[INFO ] 2019-07-25T07:41:07,890Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v7.xml::make_issuer_ref_nullable::R3.Corda: Null constraint dropped from vault_fungible_states.issuer_ref
[INFO ] 2019-07-25T07:41:07,890Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v7.xml::make_issuer_ref_nullable::R3.Corda: ChangeSet migration/vault-schema.changelog-v7.xml::make_issuer_ref_nullable::R3.Corda ran successfully in 1ms
[INFO ] 2019-07-25T07:41:07,895Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v8.xml::create-external-id-to-state-party-view::R3.Corda: Table state_party created
[INFO ] 2019-07-25T07:41:07,896Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v8.xml::create-external-id-to-state-party-view::R3.Corda: Index state_pk_hash_idx created
[INFO ] 2019-07-25T07:41:07,900Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v8.xml::create-external-id-to-state-party-view::R3.Corda: Table pk_hash_to_ext_id_map created
[INFO ] 2019-07-25T07:41:07,902Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v8.xml::create-external-id-to-state-party-view::R3.Corda: Index pk_hash_to_xid_idx created
[INFO ] 2019-07-25T07:41:07,907Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v8.xml::create-external-id-to-state-party-view::R3.Corda: View v_pkey_hash_ex_id_map created
[INFO ] 2019-07-25T07:41:07,907Z [main] liquibase.info - master.changelog.json: migration/vault-schema.changelog-v8.xml::create-external-id-to-state-party-view::R3.Corda: ChangeSet migration/vault-schema.changelog-v8.xml::create-external-id-to-state-party-view::R3.Corda ran successfully in 15ms
[INFO ] 2019-07-25T07:41:07,911Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-4::R3.Corda: Table node_link_nodeinfo_party created
[INFO ] 2019-07-25T07:41:07,911Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-4::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-4::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:07,920Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-10::R3.Corda: Table node_info_hosts created
[INFO ] 2019-07-25T07:41:07,920Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-10::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-10::R3.Corda ran successfully in 4ms
[INFO ] 2019-07-25T07:41:07,925Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-11::R3.Corda: Table node_info_party_cert created
[INFO ] 2019-07-25T07:41:07,925Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-11::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-11::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:07,971Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-12::R3.Corda: Table node_infos created
[INFO ] 2019-07-25T07:41:07,972Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-12::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-12::R3.Corda ran successfully in 43ms
[INFO ] 2019-07-25T07:41:07,975Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-35::R3.Corda: Primary key added to node_info_hosts (host, port)
[INFO ] 2019-07-25T07:41:07,975Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-35::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-35::R3.Corda ran successfully in 1ms
[INFO ] 2019-07-25T07:41:07,986Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-36::R3.Corda: Primary key added to node_info_party_cert (party_name)
[INFO ] 2019-07-25T07:41:07,986Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-36::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-36::R3.Corda ran successfully in 7ms
[INFO ] 2019-07-25T07:41:07,992Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-37::R3.Corda: Primary key added to node_infos (node_info_id)
[INFO ] 2019-07-25T07:41:07,999Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-37::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-37::R3.Corda ran successfully in 10ms
[INFO ] 2019-07-25T07:41:08,005Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-62::R3.Corda: Foreign key constraint added to node_link_nodeinfo_party (node_info_id)
[INFO ] 2019-07-25T07:41:08,005Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-62::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-62::R3.Corda ran successfully in 5ms
[INFO ] 2019-07-25T07:41:08,014Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-63::R3.Corda: Foreign key constraint added to node_info_hosts (node_info_id)
[INFO ] 2019-07-25T07:41:08,014Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::1511451595465-63::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::1511451595465-63::R3.Corda ran successfully in 3ms
[INFO ] 2019-07-25T07:41:08,018Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: Data deleted from node_infos
[INFO ] 2019-07-25T07:41:08,020Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: Data deleted from node_link_nodeinfo_party
[INFO ] 2019-07-25T07:41:08,020Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: Data deleted from node_info_hosts
[INFO ] 2019-07-25T07:41:08,021Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: Data deleted from node_info_party_cert
[INFO ] 2019-07-25T07:41:08,024Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: Primary key dropped from node_info_hosts
[INFO ] 2019-07-25T07:41:08,077Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: Columns hosts_id(INT) added to node_info_hosts
[INFO ] 2019-07-25T07:41:08,079Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: Primary key added to node_info_hosts (hosts_id)
[INFO ] 2019-07-25T07:41:08,079Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda: ChangeSet migration/node-info.changelog-init.xml::remove_host_port_pk::R3.Corda ran successfully in 62ms
[INFO ] 2019-07-25T07:41:08,084Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v1.xml::key/value node properties table::R3.Corda: Table node_properties created
[INFO ] 2019-07-25T07:41:08,084Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v1.xml::key/value node properties table::R3.Corda: ChangeSet migration/node-info.changelog-v1.xml::key/value node properties table::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:08,101Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: Null constraint has been added to node_infos.node_info_hash
[INFO ] 2019-07-25T07:41:08,102Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: Null constraint has been added to node_infos.platform_version
[INFO ] 2019-07-25T07:41:08,104Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: Null constraint has been added to node_infos.serial
[INFO ] 2019-07-25T07:41:08,105Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: Null constraint dropped from node_info_hosts.host
[INFO ] 2019-07-25T07:41:08,106Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: Null constraint dropped from node_info_hosts.port
[INFO ] 2019-07-25T07:41:08,107Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: Null constraint has been added to node_info_party_cert.owning_key_hash
[INFO ] 2019-07-25T07:41:08,117Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: Null constraint has been added to node_info_party_cert.party_cert_binary
[INFO ] 2019-07-25T07:41:08,117Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v2.xml::1525962920::R3.Corda: ChangeSet migration/node-info.changelog-v2.xml::1525962920::R3.Corda ran successfully in 31ms
[INFO ] 2019-07-25T07:41:08,123Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v3.xml::column_host_name::R3.Corda: Column node_info_hosts.host renamed to host_name
[INFO ] 2019-07-25T07:41:08,123Z [main] liquibase.info - master.changelog.json: migration/node-info.changelog-v3.xml::column_host_name::R3.Corda: ChangeSet migration/node-info.changelog-v3.xml::column_host_name::R3.Corda ran successfully in 4ms
[INFO ] 2019-07-25T07:41:08,127Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-5::R3.Corda: Table node_attachments created
[INFO ] 2019-07-25T07:41:08,127Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-5::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-5::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:08,133Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-7::R3.Corda: Table node_checkpoints created
[INFO ] 2019-07-25T07:41:08,135Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-7::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-7::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:08,167Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-8::R3.Corda: Table node_contract_upgrades created
[INFO ] 2019-07-25T07:41:08,167Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-8::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-8::R3.Corda ran successfully in 1ms
[INFO ] 2019-07-25T07:41:08,170Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-9::R3.Corda: Table node_identities created
[INFO ] 2019-07-25T07:41:08,170Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-9::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-9::R3.Corda ran successfully in 1ms
[INFO ] 2019-07-25T07:41:08,173Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-13::R3.Corda: Table node_message_ids created
[INFO ] 2019-07-25T07:41:08,173Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-13::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-13::R3.Corda ran successfully in 1ms
[INFO ] 2019-07-25T07:41:08,177Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-14::R3.Corda: Table node_message_retry created
[INFO ] 2019-07-25T07:41:08,177Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-14::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-14::R3.Corda ran successfully in 2ms
[INFO ] 2019-07-25T07:41:08,180Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-15::R3.Corda: Table node_named_identities created
[INFO ] 2019-07-25T07:41:08,181Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-15::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-15::R3.Corda ran successfully in 1ms
[INFO ] 2019-07-25T07:41:08,201Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-17::R3.Corda: Table node_our_key_pairs created
[INFO ] 2019-07-25T07:41:08,202Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-17::R3.Corda: ChangeSet migration/node-services.changelog-init.xml::1511451595465-17::R3.Corda ran successfully in 4ms
[INFO ] 2019-07-25T07:41:08,224Z [main] liquibase.info - master.changelog.json: migration/node-services.changelog-init.xml::1511451595465-19::R3.Corda: Table node_scheduled_states created
